Type,                        Txhash,                        BlockTime Unix,                        BlockTime,                        Fee (SOL),                        TokenAccount,                        ChangeType,                        SPL BalanceChange,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenName(off-chain),                        Symbol(off-chain),                        SolTransfer Source,                        SolTransfer Destination,                        Amount (SOL),
TokenChange,XpEbuKGqmdsCsDLsrAXx1njju18mitBMAJcRDfTyeCqUZt9fu5v3tjfMwJinAxKerLDnCHHinPoEMSbwi428N94,1651902438,2022-05-07T05:47:18,0.000005,ENHbi69wTnVRiap2kogH4TKba5bYhe7LejFERcPvSRCf,inc,1,0,1,Tbp6Ko5pLw1D27pUvArf6xhYeUvSA6oebicnhdZe7C6,Solana Puppy Pound #7007,,,,,
TokenChange,5NogTMnwe7bhjAZTcZ97WgfdRAfqmZQmkGoKsd3vVGgZXswxkUha6W6hoChSXm9poaDFn3ReUQTsS7pJHdCVuecj,1651902443,2022-05-07T05:47:23,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,2666.548953,271566.2546,274232.8036,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,5NogTMnwe7bhjAZTcZ97WgfdRAfqmZQmkGoKsd3vVGgZXswxkUha6W6hoChSXm9poaDFn3ReUQTsS7pJHdCVuecj,1651902443,2022-05-07T05:47:23,0.000005,kHnCiXmzADkwz7pf497VdbocBNp3wFhzHKKBrARFMau,inc,1,0,1,2XN9SVny1Wi8c8gQPoJ7Gg2YdJUEzpivv6tBxo4HBBAr,Solana Puppy Pound #992,,,,,
TokenChange,5GmRGToVpr7ug8UkUhMuqVFZMgWEpkH8G5GZMmYnc2t3dSLYMH4epp1TKGbtR5fj1dUNeJ18GBRF1zDsyXZMs3Ag,1651902444,2022-05-07T05:47:24,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,4460.992528,274232.8036,278693.7961,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,5GmRGToVpr7ug8UkUhMuqVFZMgWEpkH8G5GZMmYnc2t3dSLYMH4epp1TKGbtR5fj1dUNeJ18GBRF1zDsyXZMs3Ag,1651902444,2022-05-07T05:47:24,0.000005,59p2ovSN9HBJnyiVHzA1NJZrZWNjzQgDMkDrEhEpWcoF,inc,1,0,1,qzSSjwG4sxyHxFoToGHkEo5uG5qVz37rDKWddKZx82D,Solana Puppy Pound #6889,,,,,
TokenChange,37RCi6kWAmLSY4YewSQbmXuax1gBTzk6NLepncPdiA5RoWfiDmhPJyeHChNp6hMny3VvJQ1Y4gAHYT4u2JtyG3wG,1651902454,2022-05-07T05:47:34,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,2667.375231,278693.7961,281361.1713,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,3vEpJxRUyEP6oKNXXx18A1tSzrzbpnTFYHapLmg5eHa5ViABqmeS12qwdyZWdPnfB6hB4JPG4XZ9RYo5Dz6Yzrua,1651902454,2022-05-07T05:47:34,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,2667.484545,284027.7051,286695.1896,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,5y6BhsdmqHvNwHPQgwsTK9anXyhWHbHAJRhwPTsjuTvb7DuCKUAW6ZPHyAX9kfB5fZYgrfjFzDPFdc6sb547HdrS,1651902454,2022-05-07T05:47:34,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,2666.533749,281361.1713,284027.7051,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,5y6BhsdmqHvNwHPQgwsTK9anXyhWHbHAJRhwPTsjuTvb7DuCKUAW6ZPHyAX9kfB5fZYgrfjFzDPFdc6sb547HdrS,1651902454,2022-05-07T05:47:34,0.000005,6JzD3wwpSGVuyuyKdPPUbpUz7i96nPJbwN84g9FBNfEB,inc,1,0,1,9ATvsASNohG1RTJxPnQJoA8BABcz7zW4tNVBzhmLaMqK,Solana Puppy Pound #7833,,,,,
TokenChange,3vEpJxRUyEP6oKNXXx18A1tSzrzbpnTFYHapLmg5eHa5ViABqmeS12qwdyZWdPnfB6hB4JPG4XZ9RYo5Dz6Yzrua,1651902454,2022-05-07T05:47:34,0.000005,Gg69hmaMjGTghuBf8QvP4CPqEphYTLZ6cLvQkFiwBise,inc,1,0,1,F4eYeA4p3hGakFBYRppP13cirrsp9PQFKCihg1dRHV14,Solana Puppy Pound #2746,,,,,
TokenChange,37RCi6kWAmLSY4YewSQbmXuax1gBTzk6NLepncPdiA5RoWfiDmhPJyeHChNp6hMny3VvJQ1Y4gAHYT4u2JtyG3wG,1651902454,2022-05-07T05:47:34,0.000005,GsxxxJkh1e4UXDLePruY9gbiJ8LWNcyCzJzie1VW2HYr,inc,1,0,1,Gt1YNLHWWYFK94ynVCrGNH6yrv1ZgqqCjzeaSimPKT6y,Solana Puppy Pound #7136,,,,,
TokenChange,52U1BRpmA2MGZ5VC2STc3BGJh3tbAg6vyjV8bfqdtkXVcGNDp564CDa6PGzmAv664VxKXcY8WxY3Kwgw5eVmBqUQ,1651902461,2022-05-07T05:47:41,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,4023.514825,286695.1896,290718.7044,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,52U1BRpmA2MGZ5VC2STc3BGJh3tbAg6vyjV8bfqdtkXVcGNDp564CDa6PGzmAv664VxKXcY8WxY3Kwgw5eVmBqUQ,1651902461,2022-05-07T05:47:41,0.000005,FUenWYRRVQqM5LDtQSDaHcJax7AqmsJQLXkeFtekE6q9,inc,1,0,1,JytB4a5UKLJjRqaAtVt7tmD7WRW6Yjqgz1PW7wRRPxJ,Solana Puppy Pound #1520,,,,,
TokenChange,2DAKXTaYsn2bV7NiPWkGjJrpf8QyMZVrtVxCHadU56VG4eRTktVYRbe6TGsRqT8E7DK6XaTUDWhgoBWdzDbSqoD5,1651902466,2022-05-07T05:47:46,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,2667.431068,290718.7044,293386.1355,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,2DAKXTaYsn2bV7NiPWkGjJrpf8QyMZVrtVxCHadU56VG4eRTktVYRbe6TGsRqT8E7DK6XaTUDWhgoBWdzDbSqoD5,1651902466,2022-05-07T05:47:46,0.000005,BojxNDWKYUj9bX26HKYxQgnYGNfL4DwMAvqbqNqKkvf7,inc,1,0,1,2ey81AxDaFCCSfmh4LKm86iZe75rLUDX5Lop3fmfKVVX,Solana Puppy Pound #8763,,,,,
TokenChange,37aGvrAC6B3VvqFq14sJY27UjzzHihjRqqWDFYSidZL7SoMSfyLhgMYkqZEWwCZXFW9MyMTVbVJTpe4j66rtyjuA,1651902468,2022-05-07T05:47:48,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,2667.497652,293386.1355,296053.6332,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,37aGvrAC6B3VvqFq14sJY27UjzzHihjRqqWDFYSidZL7SoMSfyLhgMYkqZEWwCZXFW9MyMTVbVJTpe4j66rtyjuA,1651902468,2022-05-07T05:47:48,0.000005,BbBJVAizTxUF4upC9xumW5owtJTk2ZZoX5gduzq6PcZ1,inc,1,0,1,DowyQzq3X3CtA9gyq1JGY6Ev97EYvePFs1zgmBJHvt8m,Solana Puppy Pound #8027,,,,,
TokenChange,4418DzqnzLX5wVJQ5QrsjNGn2CiguDWYNYfvhyBKrUo4xW6aobXg6DMVtHqSBwUaSRHUZvxQRNUDPnmJ4JHPX8hj,1651902470,2022-05-07T05:47:50,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,2666.896556,296053.6332,298720.5297,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,4418DzqnzLX5wVJQ5QrsjNGn2CiguDWYNYfvhyBKrUo4xW6aobXg6DMVtHqSBwUaSRHUZvxQRNUDPnmJ4JHPX8hj,1651902470,2022-05-07T05:47:50,0.000005,DNaaxaY5rb4ZiicNG7mf8SHkbLUckjCpVzNgYVvyj9GJ,inc,1,0,1,BhKugkMRFxdjQueWwD1n25FuLN8qx6ZoieGRSwbVt8gG,Solana Puppy Pound #2857,,,,,
TokenChange,4sKE7n53Eyxx3K7JRV2zC4Cg8V3t9dmzCT8gVZFdVmvsqFPSdF7SSLcDR5YFLuVFD8bTADnq1EDLwbpFTTxdZNqR,1651902476,2022-05-07T05:47:56,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,2666.871128,298720.5297,301387.4008,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,4sKE7n53Eyxx3K7JRV2zC4Cg8V3t9dmzCT8gVZFdVmvsqFPSdF7SSLcDR5YFLuVFD8bTADnq1EDLwbpFTTxdZNqR,1651902476,2022-05-07T05:47:56,0.000005,24718hRARUUMtgSUztzssPuNuXYUVTtJGFt3KpPa4ybK,inc,1,0,1,CtSVkm9dYeS4CSZmeWhrGSGd2spVjPWgDeUDpPppyjPz,Solana Puppy Pound #6681,,,,,
TokenChange,4VPhJL5wC1QMMsEJknEY1dQLmTh8SxrLuTMn59RM83jLeY6hpDv4GuUz3nHRce6if4zMLAMu7AwYAisadS4qC7L7,1651902484,2022-05-07T05:48:04,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,2667.536974,301387.4008,304054.9378,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,ZB5eHv9XGUsoKBMbkTTrT6aka6QBCgQ8reP7RBG3tvChzZPmWguJneUq7WP8Fj62jcESekSu6dtG14KQ2W1Noo3,1651902484,2022-05-07T05:48:04,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,2914.818982,304054.9378,306969.7568,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,ZB5eHv9XGUsoKBMbkTTrT6aka6QBCgQ8reP7RBG3tvChzZPmWguJneUq7WP8Fj62jcESekSu6dtG14KQ2W1Noo3,1651902484,2022-05-07T05:48:04,0.000005,6P5bG7NLpBERnEhzEQ7dFYKweVfMb65VrDr7K6qAah5B,inc,1,0,1,2woibzGontPeoUi2gzycU6mxcboohd2fznV5H78XL1J6,Solana Puppy Pound #4684,,,,,
TokenChange,4VPhJL5wC1QMMsEJknEY1dQLmTh8SxrLuTMn59RM83jLeY6hpDv4GuUz3nHRce6if4zMLAMu7AwYAisadS4qC7L7,1651902484,2022-05-07T05:48:04,0.000005,FnpRyP2SeE1RLrrWYkQfwifogRK4264yC9cApmDVszkz,inc,1,0,1,86mhgM959LZx3LszEChzzHn3StVLdv322zVgGF1PktEs,Solana Puppy Pound #6586,,,,,
TokenChange,5aN573ZChEeRgZmyAc3qLVt9u5ULHY76nKWngJiqPgDYqkKT9ZpSTde7WNwSF8QfmuJivzBDCexkpx8XcJHS7xmH,1651902496,2022-05-07T05:48:16,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,2666.804806,306969.7568,309636.5616,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,5aN573ZChEeRgZmyAc3qLVt9u5ULHY76nKWngJiqPgDYqkKT9ZpSTde7WNwSF8QfmuJivzBDCexkpx8XcJHS7xmH,1651902496,2022-05-07T05:48:16,0.000005,FpxVGXiGy34CxKCLP1kMosDV7gjG4oPj1qoEmCnXrDfZ,inc,1,0,1,JEEBo7M5vi1kGKsMJHarY4nFy9Y2u7Esc3SQks7kS4qS,Solana Puppy Pound #7688,,,,,
TokenChange,PA5dy2V871h9FRLpgFZ1ntputkK9obEGPyFom7ooxNo3q39Psf6nCQmuYvw2HzxL5YAXTFiJWiEy46vxhCcnTX3,1651902509,2022-05-07T05:48:29,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,2666.946363,309636.5616,312303.508,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,PA5dy2V871h9FRLpgFZ1ntputkK9obEGPyFom7ooxNo3q39Psf6nCQmuYvw2HzxL5YAXTFiJWiEy46vxhCcnTX3,1651902509,2022-05-07T05:48:29,0.000005,H5LAFc7Te7bRQnt7vkeNaG7tSSxG9VUpyoPysswF8A39,inc,1,0,1,FDP7UusUmh4Tgh4eBmznPoaYEPPGfohhVCyoZmuFk7K4,Solana Puppy Pound #6407,,,,,
TokenChange,5EFrRxG6JwMaDasFApFR3DG4u7k77VyBpwquu4TCiC27nwizf6x3KxaYRprdRWGN46YX11QVVErN59MqVzaiDikx,1651902514,2022-05-07T05:48:34,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,2667.410883,312303.508,314970.9188,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,5EFrRxG6JwMaDasFApFR3DG4u7k77VyBpwquu4TCiC27nwizf6x3KxaYRprdRWGN46YX11QVVErN59MqVzaiDikx,1651902514,2022-05-07T05:48:34,0.000005,HLRcFbpzsCzfRiMprr5wRBrPvsSgJ71KRBxV6ASG6TNN,inc,1,0,1,65K4f7ocHh9Yo8zBJgBjPNWidF7Mc5KJuQff59DuUsF4,Solana Puppy Pound #3549,,,,,
TokenChange,23HGKggRpS2zV3DemuVdmYv1Fuqz8eiRJCKSC8dKpHjpeWGGea4FmhrQK4bFazoyFkRUEqSbcFfkCcVt1mBtnHwK,1651902524,2022-05-07T05:48:44,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,2667.444175,314970.9188,317638.363,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,5bD5iMegymkbmAHkSb7vsksiji8DDKMJQV2KSiJ18pZy7iFDRAU4ZMjXfh6QjBL8PCEEtD5PGRVtqXLpCL8LTe9a,1651902524,2022-05-07T05:48:44,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,2667.456758,317638.363,320305.8198,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,5bD5iMegymkbmAHkSb7vsksiji8DDKMJQV2KSiJ18pZy7iFDRAU4ZMjXfh6QjBL8PCEEtD5PGRVtqXLpCL8LTe9a,1651902524,2022-05-07T05:48:44,0.000005,CDg9YB4xqwwdPCpHyaTy1N9icBCdNDNUZeLJ9hBb7eE4,inc,1,0,1,FqmMGuKiTnsa8jURNcffzBXjTR4Vu2VwVWnwXpVwdtPB,Solana Puppy Pound #2361,,,,,
TokenChange,23HGKggRpS2zV3DemuVdmYv1Fuqz8eiRJCKSC8dKpHjpeWGGea4FmhrQK4bFazoyFkRUEqSbcFfkCcVt1mBtnHwK,1651902524,2022-05-07T05:48:44,0.000005,A7Z7TuV2cHeaFc89TZSyrztxQg3G51wQA8E2vKrhZTi8,inc,1,0,1,Gv8Lf5r6QFjXNxZdZ5im35RHUKQavfrejU7KJW87F8KJ,Solana Puppy Pound #4774,,,,,
TokenChange,yAWsC5EJ4g41Qc7mCDkY7DmduXkT1rqWyo8ac15jgXtu1nGvvpk7N7skcHAvpppcyj7MPprhaiahLruJnWL4WBb,1651902525,2022-05-07T05:48:45,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,2667.171545,320305.8198,322972.9913,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,yAWsC5EJ4g41Qc7mCDkY7DmduXkT1rqWyo8ac15jgXtu1nGvvpk7N7skcHAvpppcyj7MPprhaiahLruJnWL4WBb,1651902525,2022-05-07T05:48:45,0.000005,6yEuULgFe7CL1Yn2rTwqNfR3pWHqtFtQK1b38ERPxNEE,inc,1,0,1,9kzvmgMAELB9UFJbffVmpCLtS8NEvkFkHiufqsDPUGtV,Solana Puppy Pound #3372,,,,,
TokenChange,2Cv3nBjDUqr3vUbLtMwavCdfWmHP1WJZE5X6mZfLPZVhykAQHZAAyp5jpESwRNwBc3GVJp6dUWyjhCpsUNZY5g6Z,1651902527,2022-05-07T05:48:47,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,2666.855662,322972.9913,325639.847,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,2Cv3nBjDUqr3vUbLtMwavCdfWmHP1WJZE5X6mZfLPZVhykAQHZAAyp5jpESwRNwBc3GVJp6dUWyjhCpsUNZY5g6Z,1651902527,2022-05-07T05:48:47,0.000005,FdkuGNo9vfhmCyvgR6dqY96GsYewqJgKSwA8PY4TFVMm,inc,1,0,1,7qCGXMohFvBknCDqh729xbN6E6NXbaNnJw43KuANkNBB,Solana Puppy Pound #6112,,,,,
TokenChange,5zM6FTZm8iotZmJ6DWUb35Fx5AXKLMFsRaeZDAhqNs5G2iDnnpkdwwacso6emtE98FMw6wVPSbCWNRFpB8XgHsjD,1651902536,2022-05-07T05:48:56,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,2666.66351,325639.847,328306.5105,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,34HZSbDPzf9bKf6vyFjwyn3AAZjsrGhyUnAbPnsLGrmTWyi8dWpJzQQ3ZnCazMYFaTbpvahpnGSDrJmGrUv6rWCP,1651902536,2022-05-07T05:48:56,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,2668.117361,328306.5105,330974.6279,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,49p7AzUbDbgVJsrCSygHwNLEgKZkjWmQNqCUise7Ef51GUk6HT3gw4TRPxYcr936U874S8K9Liv9Zre1DSrz2ew2,1651902536,2022-05-07T05:48:56,0.000005,Fo9rbT7A2zn9bCVfYbBniUrMfRF5hMoKJd9q7mfCw8jN,inc,2668.283036,330974.6279,333642.9109,14r8dWfzmUUBpw59w5swNRb5F1YWqmUnSPgD6djUs1Jj,Solana Puppy Pound Treats,TREATS,,,,
TokenChange,5zM6FTZm8iotZmJ6DWUb35Fx5AXKLMFsRaeZDAhqNs5G2iDnnpkdwwacso6emtE98FMw6wVPSbCWNRFpB8XgHsjD,1651902536,2022-05-07T05:48:56,0.000005,Cz4SzJTzbqjwHj3xteE9R6HxCZNpjvtCwsDjAurEWQ7N,inc,1,0,1,AEYDatbs4FrwQpdEf54mje2Pfs5qWTjXHyS1yDMeC5Y9,Solana Puppy Pound #1450,,,,,
TokenChange,49p7AzUbDbgVJsrCSygHwNLEgKZkjWmQNqCUise7Ef51GUk6HT3gw4TRPxYcr936U874S8K9Liv9Zre1DSrz2ew2,1651902536,2022-05-07T05:48:56,0.000005,8Z7hVMvfS8XjgG9oqy2FWodMjFMKk5Qv1SMvEFgSzrSa,inc,1,0,1,C23M3PGT1Yvbw367hRYoquBQtry27WyZC8MRbhNNXrn9,Solana Puppy Pound #9403,,,,,
TokenChange,34HZSbDPzf9bKf6vyFjwyn3AAZjsrGhyUnAbPnsLGrmTWyi8dWpJzQQ3ZnCazMYFaTbpvahpnGSDrJmGrUv6rWCP,1651902536,2022-05-07T05:48:56,0.000005,65XH7cBw9g8P153neVWrosTLiKj56f67SNuq3n7nxmo4,inc,1,0,1,G3ZUnFWfkM5exG3tQbiZ2bjmXM8iqGYHoZ9SSx7z6aR9,Solana Puppy Pound #6949,,,,,
TokenChange,2uB16w1roqNN69GJ9RbPbTccFqBRLb1LP7A8qKKKeA4CwZWineVd8Hg2RzpbQZXxrS98mU4MESxDuauqNCApz5jx,1652052194,2022-05-08T23:23:14,0.000005,GDFFv8hywWtNM7i2jGAdHzEbkePTJFn8bCYSn9PPqUFJ,inc,1,,1,6KjuN4g1xA19cfcmvnhRSnRYMbJLFLU2zsx6gnzX1LrU,Skull #3779,,,,,
TokenChange,4JJK5Y9fnn3NTXBkBqZpeWWFUptUgAQ3Bzdc74dpPeFho26eDpTDvTfCFsKGjiSbKqC7b1nbzCNet3EPYU9fxUJk,1652052199,2022-05-08T23:23:19,0.000005,4CmaEMh6p345jayTG6k7uwHHZGboXspGccZjgjUBZXU9,inc,1,,1,6kH2KKghm2untcKhte27dVLypHghGsxEm66veWuJ3F1r,Skull #0304,,,,,
TokenChange,3kNGnjH5ni3kEgLQuBWpeRBHa1xU7xp7QWvqqN9aty5VZzRfs46skLMTLXKiVEbyRLhwLESNKCMEtEQQW19RJYzW,1652052203,2022-05-08T23:23:23,0.000005,Bzb2BPGcrXmka5SBKeAYj7ueEHdvTUTixqvo8EcirDMC,inc,1,,1,6kDDiRkJbb4fB7xeHvGdm61kTvn2YMTa7WiFza4t3jCL,Skull #4642,,,,,
TokenChange,2riMjUkhq2iqb4sthk1sHAx1RZXB6dTvToPKS8PP13UMXtf36qBkKmB6YqakzU2LfLMrpHxZ9yPC8Ps2EdoRrwES,1652052208,2022-05-08T23:23:28,0.000005,DFe9udKkiQc956cseKqgEceG6DDNsyKvpm1YCduiHDbT,inc,1,,1,6k3kAwPcSUtDYsffJJ2ncJV5tt4anCVDicWGwrqgpWm3,Skull #0196,,,,,
TokenChange,2KyCx3BeZ3pgBLEgXUw4TGisSC6fpd8aZNTUj1wU98Fpa9FLy9t9VE5qmDiyY8wH6YmRrmo9ZN81ADuNhFHFrZRA,1652052212,2022-05-08T23:23:32,0.000005,9gmzXqQZadhxRvUptSAJ99oPT4C5cjmFtqZEfbZaGkQv,inc,1,,1,6JUqHC3u9spRjN81462ZhSNKTjzcfBngJuMLSRmdjBaZ,Skull #2955,,,,,
TokenChange,2mDaZVwJ9JgTcpMnAV2pPWU1xDJWwpCxmk5kSeiL2GYnv8QRRjbfNQPfwQQB59cxus9tbVcTA56KuUAUvbjMRjyv,1652052215,2022-05-08T23:23:35,0.000005,GqbTYv2wFCx1TzUXAuK2pQesJ5D7sPPXMHiZyxGqvAMm,inc,1,,1,6jTmQTicQX7szLh3kzTmV4CpTEdkHi8UrDuD4nnNodVr,Skull #3916,,,,,
TokenChange,2teUtYMLyDJ4kP7gKqzEVYM2ghdJCXG5fAcjAtR3tHcmJhcQS4HPkkrxbnPCpn37L7G4eP8pua5uiTvyrf8Tho6h,1652052217,2022-05-08T23:23:37,0.000005,DRGqZVyaqNfEoqRBuxPyibRGTRmMdJjCkYU2JaykV598,inc,1,,1,6JnE4axG9PAN8ZPMJmAsDcCff6tm98H8kSveetSuHYwt,Skull #5469,,,,,
SolTransfer,5xFFiHW9vztCjXaaM1epkQ9kBx37eFzSd3mhQn6FWyn275WwCu2z2gbb4BX2hv7menjyYwJSi92tGwmosmomw5oW,1652062125,2022-05-09T02:08:45,0.000005,,,,,,,Solana,SOL,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,GP8qfXi8iHpTX5PkF617rhHHhGNV9HoVFh9wyhDoa3zS,11,
TokenChange,5v7DAGDLHfGufkZaHNMFh26bj7LFw5ToDbqdcSB4Qr9CyFwdW4b777fyNGf6P4zjL8WxDQXPUxrEgwk5NzwuWpEp,1652103501,2022-05-09T13:38:21,0.000005,AvCmPJVBoTk7faJs7nt3zT2pphACX9BRbXwtgwMpheqc,inc,1005,,1005,ARApgmD9DyUo72TcfDpRomb13YZkqZKoLroRdeez8UeQ,ARTEM Coin,ARTEM,,,,
SolTransfer,2pGeyYNHoinRtQXKHKS4inh5e6acoh5Bn3eMaCes6gtwpKoqMPLvEhUdAzFRhiYtijGgM2rxAaocYqstiycqeQ3h,1652162656,2022-05-10T06:04:16,0.000005,,,,,,,Solana,SOL,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,GP8qfXi8iHpTX5PkF617rhHHhGNV9HoVFh9wyhDoa3zS,4.9,
TokenChange,rbp5yUmeef8G29MeUjXu5D2jrAhFMVKVWA2bzATZS7UqHbiybe28oJL7uHTGhret8YpSoHmkt4qbiRViTxVYRjh,1652165199,2022-05-10T06:46:39,0.00001,GGPV2s9Zy9jS7BgPmCUJWxBUzcRPsjyM2oJ8pZbqssXv,inc,853.1964583,1701.288264,2554.484722,7ScYHk4VDgSRnQngAUtQk4Eyf7fGat8P4wXq6e2dkzLj,ALL,$ALL,,,,
TokenChange,rbp5yUmeef8G29MeUjXu5D2jrAhFMVKVWA2bzATZS7UqHbiybe28oJL7uHTGhret8YpSoHmkt4qbiRViTxVYRjh,1652165199,2022-05-10T06:46:39,0.00001,2TkrXWkDXgPoJD4S3fqfxpzkrQWQ8cKCYT9ZbaVYyQU7,inc,304.7130208,607.6029514,912.3159722,G9tt98aYSznRk7jWsfuz9FnTdokxS6Brohdo9hSmjTRB,PUFF,PUFF,,,,
TokenChange,34KH1eoRK6Un8jYaC6EqsaWPY7vqnMsCz5oKRAziyHCafB8HzZeXMSNK6xiAsa8f24RM5HHQVj7Uf1wYHN9vaUoT,1652165221,2022-05-10T06:47:01,0.00001,FcbaYuRcpLHXXBgdfTFKrX3cZktS3nCfmWL9iUNHFdc6,inc,1,0,1,5eyij9DRF3ZJ9PeDAaVL169YnYg5u48TP6seW9t47cBU,Stoned Ape #2861,,,,,
TokenChange,34KH1eoRK6Un8jYaC6EqsaWPY7vqnMsCz5oKRAziyHCafB8HzZeXMSNK6xiAsa8f24RM5HHQVj7Uf1wYHN9vaUoT,1652165221,2022-05-10T06:47:01,0.00001,GGPV2s9Zy9jS7BgPmCUJWxBUzcRPsjyM2oJ8pZbqssXv,inc,0.010694444,2554.484722,2554.495417,7ScYHk4VDgSRnQngAUtQk4Eyf7fGat8P4wXq6e2dkzLj,ALL,$ALL,,,,
